User ID,Customer type,Bundle,Start,End
4177355,Pro,Basis,2024-03-18,2024-06-18
4200127,SYI,Plus,2024-03-18,2024-04-23
4520860,Pro,Basis,2024-03-18,2099-12-31
4647705,SYI,Basis,2024-03-18,2024-04-06
4990145,Pro,Basis,2024-03-18,2024-04-23
5054212,SYI,Basis,2024-03-18,2099-12-31
5110709,Pro,Basis,2024-03-18,2024-05-07
5233650,Pro,Basis,2024-03-18,2099-12-31
5240713,SYI,No bundle,2024-03-18,2099-12-31
5325525,SYI,Basis,2024-03-18,2025-02-04
5465336,SYI,Plus,2024-03-18,2099-12-31
5503682,SYI,Plus,2024-03-18,2024-07-02
6100278,Pro,Plus,2024-03-18,2024-07-27
6202030,SYI,Basis,2024-03-18,2099-12-31
6422691,SYI,Basis,2024-03-18,2099-12-31
7033199,SYI,Basis,2024-03-18,2024-04-23
7268010,SYI,No bundle,2024-03-18,2024-10-25
7370649,SYI,Basis,2024-03-18,2024-05-16
7588367,SYI,Basis,2024-03-18,2024-03-25
8295400,SYI,Basis,2024-03-18,2024-07-01
8581461,Pro,Basis,2024-03-18,2099-12-31
8791686,SYI,Basis,2024-03-18,2024-04-02
8835565,SYI,Basis,2024-03-18,2024-08-20
1457507,SYI,Basis,2024-03-19,2024-05-04
2356613,SYI,Basis,2024-03-19,2099-12-31
3022451,SYI,Plus,2024-03-19,2024-03-21
4273411,SYI,No bundle,2024-03-19,2099-12-31
4591466,SYI,Basis,2024-03-19,2024-05-13
4683674,SYI,Plus,2024-03-19,2024-06-03
4815416,Pro,Plus,2024-03-19,2024-06-20
5232248,SYI,Plus,2024-03-19,2099-12-31
5370476,SYI,Basis,2024-03-19,2024-04-30
5389933,Pro,Basis,2024-03-19,2024-09-30
5591870,SYI,Basis,2024-03-19,2024-04-01
5752407,Pro,No bundle,2024-03-19,2024-06-07
6105427,Pro,Plus,2024-03-19,2024-04-28
6299549,SYI,Plus,2024-03-19,2025-04-05
6415439,Pro,Basis,2024-03-19,2024-04-18
6513896,SYI,Basis,2024-03-19,2024-04-19
6609619,SYI,No bundle,2024-03-19,2025-01-09
6618116,Pro,Basis,2024-03-19,2024-10-10
7118432,SYI,No bundle,2024-03-19,2099-12-31
8431086,SYI,Basis,2024-03-19,2025-02-02
8485927,SYI,Plus,2024-03-19,2024-05-09
1195841,SYI,Basis,2024-03-20,2024-03-22
1329247,SYI,Basis,2024-03-20,2099-12-31
2049444,SYI,Plus,2024-03-20,2024-04-12
2080134,Pro,Plus,2024-03-20,2099-12-31
2138940,SYI,Basis,2024-03-20,2024-03-23
2318295,SYI,Plus,2024-03-20,2024-06-10
2504108,SYI,Basis,2024-03-20,2024-05-16
2529157,Pro,No bundle,2024-03-20,2099-12-31
2842832,SYI,Plus,2024-03-20,2024-06-30
2871507,SYI,Basis,2024-03-20,2024-12-18
2986869,SYI,Basis,2024-03-20,2024-10-15
3248286,SYI,Plus,2024-03-20,2099-12-31
3329024,Pro,Plus,2024-03-20,2099-12-31
3510043,SYI,Basis,2024-03-20,2099-12-31
3686313,Pro,Plus,2024-03-20,2024-04-19
5183893,Pro,Plus,2024-03-20,2024-05-28
6035581,SYI,Basis,2024-03-20,2099-12-31
6422708,SYI,No bundle,2024-03-20,2024-03-23
6422708,SYI,Basis,2024-03-20,2024-03-20
7336572,SYI,Basis,2024-03-20,2099-12-31
7694877,Pro,Plus,2024-03-20,2024-05-14
8052491,Pro,Basis,2024-03-20,2024-10-22
8344129,SYI,Basis,2024-03-20,2024-08-27
8790387,SYI,Basis,2024-03-20,2024-08-10
1084434,SYI,Basis,2024-03-21,2024-06-13
1292437,SYI,Basis,2024-03-21,2024-07-05
1467119,SYI,Basis,2024-03-21,2024-06-17
1832515,SYI,Basis,2024-03-21,2099-12-31
2061966,SYI,Plus,2024-03-21,2099-12-31
2852062,SYI,Basis,2024-03-21,2024-04-22
2935805,SYI,Basis,2024-03-21,2024-05-01
2984966,SYI,Basis,2024-03-21,2099-12-31
2993649,SYI,Plus,2024-03-21,2024-07-02
3022451,SYI,Basis,2024-03-21,2024-07-08
3715601,Pro,Basis,2024-03-21,2099-12-31
4057388,Pro,Basis,2024-03-21,2024-06-01
4109174,SYI,Basis,2024-03-21,2024-05-12
4260787,SYI,Basis,2024-03-21,2099-12-31
4422625,SYI,Plus,2024-03-21,2024-05-29
4807164,SYI,Basis,2024-03-21,2024-04-28
5797213,SYI,Basis,2024-03-21,2024-04-20
6254036,SYI,Basis,2024-03-21,2024-04-23
6351352,Pro,Basis,2024-03-21,2024-05-05
6985869,SYI,Basis,2024-03-21,2024-04-20
7037546,SYI,Basis,2024-03-21,2025-01-27
7116812,SYI,Plus,2024-03-21,2025-04-07
7235864,SYI,No bundle,2024-03-21,2099-12-31
7517124,Pro,No bundle,2024-03-21,2024-04-13
8710243,SYI,Basis,2024-03-21,2099-12-31
8819281,SYI,Basis,2024-03-21,2024-07-01
1066898,SYI,Basis,2024-03-22,2024-03-25
1195841,SYI,No bundle,2024-03-22,2024-04-26
1520551,SYI,Basis,2024-03-22,2024-05-10
2277998,Pro,Basis,2024-03-22,2099-12-31
2348815,SYI,Basis,2024-03-22,2024-04-23
2583456,SYI,Basis,2024-03-22,2024-04-27
2616472,SYI,Basis,2024-03-22,2024-05-07
2641548,SYI,Basis,2024-03-22,2024-05-03
2723069,SYI,Basis,2024-03-22,2024-07-17
2875873,SYI,Plus,2024-03-22,2099-12-31
2875873,SYI,Basis,2024-03-22,2099-12-31
2957962,Pro,Basis,2024-03-22,2024-05-09
2991244,SYI,Basis,2024-03-22,2024-04-25
3004120,Pro,Basis,2024-03-22,2024-05-06
3054960,SYI,Basis,2024-03-22,2099-12-31
3180019,Pro,Plus,2024-03-22,2024-04-03
3263141,SYI,No bundle,2024-03-22,2024-04-25
3318292,SYI,No bundle,2024-03-22,2024-04-01
3318292,SYI,Plus,2024-03-22,2024-03-22
3328160,SYI,Plus,2024-03-22,2024-07-29
3413474,SYI,Plus,2024-03-22,2099-12-31
3508721,SYI,No bundle,2024-03-22,2099-12-31
3604139,SYI,Basis,2024-03-22,2099-12-31
3651794,SYI,Basis,2024-03-22,2024-05-09
4072761,SYI,Plus,2024-03-22,2024-11-01
4430678,SYI,Basis,2024-03-22,2024-03-26
4451267,SYI,Basis,2024-03-22,2024-04-21
4533963,SYI,Basis,2024-03-22,2099-12-31
4603987,Pro,Plus,2024-03-22,2024-05-05
4831805,Pro,Basis,2024-03-22,2025-03-11
4951344,SYI,Basis,2024-03-22,2099-12-31
5033171,Pro,No bundle,2024-03-22,2024-05-02
5061301,SYI,Basis,2024-03-22,2099-12-31
5577049,SYI,Plus,2024-03-22,2024-05-12
5823271,SYI,Basis,2024-03-22,2024-05-27
6034939,SYI,Basis,2024-03-22,2099-12-31
6875755,SYI,Plus,2024-03-22,2099-12-31
7173755,SYI,Plus,2024-03-22,2024-06-01
7175639,SYI,No bundle,2024-03-22,2099-12-31
7175639,SYI,Basis,2024-03-22,2099-12-31
7220147,SYI,Plus,2024-03-22,2024-09-12
7234752,SYI,Plus,2024-03-22,2024-09-04
7480899,Pro,Plus,2024-03-22,2024-06-11
7829002,SYI,Basis,2024-03-22,2099-12-31
8022147,SYI,Plus,2024-03-22,2024-05-21
8642183,SYI,Plus,2024-03-22,2099-12-31
8663593,SYI,Plus,2024-03-22,2024-04-09
1134414,SYI,Basis,2024-03-23,2024-04-23
1209466,SYI,Plus,2024-03-23,2024-09-01
1461897,Pro,Plus,2024-03-23,2024-05-06
1962816,Pro,Basis,2024-03-23,2024-09-01
2138940,SYI,Plus,2024-03-23,2024-04-27
2222090,SYI,Basis,2024-03-23,2099-12-31
2283831,SYI,Basis,2024-03-23,2024-05-20
2421375,Pro,Basis,2024-03-23,2099-12-31
2645144,SYI,Basis,2024-03-23,2024-05-28
2694314,SYI,Plus,2024-03-23,2099-12-31
2909611,SYI,Basis,2024-03-23,2024-04-26
3029016,SYI,Basis,2024-03-23,2024-04-28
3293216,SYI,Basis,2024-03-23,2024-06-19
3293854,SYI,Basis,2024-03-23,2024-03-24
3367340,Pro,Basis,2024-03-23,2024-05-21
3420632,SYI,Basis,2024-03-23,2024-10-08
3622719,SYI,Basis,2024-03-23,2099-12-31
3934013,SYI,Plus,2024-03-23,2024-07-02
3976366,Pro,Basis,2024-03-23,2099-12-31
3990376,SYI,No bundle,2024-03-23,2024-05-14
4219784,SYI,Basis,2024-03-23,2099-12-31
4264653,Pro,Plus,2024-03-23,2099-12-31
4285734,SYI,No bundle,2024-03-23,2024-09-23
4362505,Pro,Basis,2024-03-23,2024-05-17
4663333,SYI,No bundle,2024-03-23,2099-12-31
5459985,SYI,No bundle,2024-03-23,2099-12-31
5478705,Pro,Basis,2024-03-23,2024-04-05
5873515,Pro,Basis,2024-03-23,2099-12-31
6422708,SYI,Plus,2024-03-23,2024-05-08
6654218,SYI,Basis,2024-03-23,2024-10-15
6750893,SYI,Plus,2024-03-23,2099-12-31
7285088,SYI,No bundle,2024-03-23,2099-12-31
7448184,SYI,Basis,2024-03-23,2024-05-03
8345063,SYI,Basis,2024-03-23,2024-05-21
8695265,SYI,Basis,2024-03-23,2024-05-31
1121826,Pro,Basis,2024-03-24,2024-04-27
1225934,Pro,Basis,2024-03-24,2024-05-29
1324194,Pro,Basis,2024-03-24,2024-05-09
1382577,SYI,Basis,2024-03-24,2024-08-08
2198757,SYI,Basis,2024-03-24,2024-08-04
2336828,SYI,Basis,2024-03-24,2024-05-07
2590875,SYI,Basis,2024-03-24,2099-12-31
2604670,Pro,Basis,2024-03-24,2024-04-06
3018878,SYI,Basis,2024-03-24,2025-04-10
3176531,Pro,Plus,2024-03-24,2024-05-24
3293854,SYI,No bundle,2024-03-24,2024-06-01
3317606,SYI,No bundle,2024-03-24,2024-05-12
3965483,SYI,Basis,2024-03-24,2024-03-27
4395511,SYI,Basis,2024-03-24,2024-04-27
4533046,Pro,Plus,2024-03-24,2099-12-31
5056449,SYI,Basis,2024-03-24,2024-05-05
5379092,SYI,Basis,2024-03-24,2024-07-06
5975961,SYI,Basis,2024-03-24,2024-05-18
6072190,SYI,Basis,2024-03-24,2099-12-31
6215074,SYI,Basis,2024-03-24,2099-12-31
7002612,SYI,Basis,2024-03-24,2099-12-31
7776407,SYI,Basis,2024-03-24,2099-12-31
8214716,SYI,Basis,2024-03-24,2024-06-04
8322109,Pro,Basis,2024-03-24,2024-05-08
8502229,SYI,Plus,2024-03-24,2025-01-04
8921841,SYI,Plus,2024-03-24,2099-12-31
1045283,SYI,Basis,2024-03-25,2099-12-31
1066898,SYI,No bundle,2024-03-25,2024-06-10
1447251,SYI,Basis,2024-03-25,2024-05-12
2294395,SYI,Basis,2024-03-25,2099-12-31
2303449,SYI,Plus,2024-03-25,2099-12-31
2374671,SYI,Plus,2024-03-25,2024-05-25
2387688,SYI,Plus,2024-03-25,2024-10-23
2426114,SYI,Basis,2024-03-25,2024-04-28
2659632,Pro,Plus,2024-03-25,2024-04-12
2998488,SYI,Plus,2024-03-25,2024-06-07
3013245,SYI,Basis,2024-03-25,2099-12-31
3359016,SYI,Plus,2024-03-25,2099-12-31
3388857,SYI,Basis,2024-03-25,2099-12-31
3611068,Pro,Plus,2024-03-25,2099-12-31
4071814,SYI,Basis,2024-03-25,2024-03-30
4336946,SYI,Basis,2024-03-25,2024-05-16
4532074,SYI,Basis,2024-03-25,2024-05-02
4626811,SYI,No bundle,2024-03-25,2024-07-29
4712811,SYI,Basis,2024-03-25,2024-03-31
4777545,SYI,No bundle,2024-03-25,2099-12-31
5027461,SYI,Basis,2024-03-25,2099-12-31
5206421,SYI,Basis,2024-03-25,2024-08-09
5268723,Pro,Basis,2024-03-25,2099-12-31
5841315,Pro,Basis,2024-03-25,2024-04-29
6506383,SYI,Basis,2024-03-25,2024-07-18
7203567,SYI,Basis,2024-03-25,2025-02-14
7520799,Pro,Basis,2024-03-25,2099-12-31
7529890,SYI,Basis,2024-03-25,2024-04-26
7588367,SYI,No bundle,2024-03-25,2024-04-05
7667177,SYI,Basis,2024-03-25,2024-07-26
1302595,SYI,Basis,2024-03-26,2024-03-31
1629289,SYI,Basis,2024-03-26,2099-12-31
1662803,Pro,Basis,2024-03-26,2024-05-09
2490079,SYI,Plus,2024-03-26,2024-05-22
4382107,SYI,Basis,2024-03-26,2099-12-31
4430678,SYI,No bundle,2024-03-26,2024-04-27
4513487,SYI,Plus,2024-03-26,2099-12-31
4812753,SYI,Basis,2024-03-26,2024-08-07
4819212,SYI,Basis,2024-03-26,2024-04-09
5088065,Pro,Plus,2024-03-26,2024-07-28
5245776,SYI,Basis,2024-03-26,2024-03-27
5246536,Pro,Basis,2024-03-26,2024-05-20
6154022,SYI,Basis,2024-03-26,2024-10-03
6749387,Pro,Plus,2024-03-26,2099-12-31
6796190,Pro,No bundle,2024-03-26,2099-12-31
6836015,SYI,Basis,2024-03-26,2024-04-23
7103193,Pro,Basis,2024-03-26,2024-05-12
7601816,SYI,Plus,2024-03-26,2024-04-07
8361630,SYI,Basis,2024-03-26,2024-05-02
8482046,Pro,Basis,2024-03-26,2024-04-30
8761592,Pro,Basis,2024-03-26,2099-12-31
8855309,SYI,Plus,2024-03-26,2024-05-07
8983506,SYI,Basis,2024-03-26,2024-05-03
1010953,Pro,Basis,2024-03-27,2024-04-20
1036959,SYI,Basis,2024-03-27,2099-12-31
1086918,SYI,No bundle,2024-03-27,2099-12-31
1667333,SYI,Basis,2024-03-27,2024-04-12
1889827,SYI,Basis,2024-03-27,2099-12-31
2885405,SYI,Basis,2024-03-27,2024-06-09
3137724,SYI,Plus,2024-03-27,2024-04-28
3380322,SYI,Plus,2024-03-27,2024-04-23
3476580,SYI,Plus,2024-03-27,2024-04-08
3673708,SYI,Basis,2024-03-27,2024-09-11
3694512,SYI,Basis,2024-03-27,2099-12-31
3958825,SYI,Basis,2024-03-27,2024-04-18
3965483,SYI,No bundle,2024-03-27,2024-04-14
3974088,Pro,Basis,2024-03-27,2099-12-31
4783129,SYI,Basis,2024-03-27,2024-05-02
5154886,SYI,Basis,2024-03-27,2024-08-14
5245776,SYI,Plus,2024-03-27,2024-05-14
5728380,SYI,Basis,2024-03-27,2024-06-23
5761376,SYI,Basis,2024-03-27,2024-05-31
5981227,Pro,Basis,2024-03-27,2099-12-31
6301699,SYI,No bundle,2024-03-27,2024-06-01
6301699,SYI,Basis,2024-03-27,2024-03-27
6438677,SYI,Basis,2024-03-27,2024-09-01
6570806,SYI,Plus,2024-03-27,2099-12-31
7143366,SYI,Basis,2024-03-27,2099-12-31
7372292,SYI,Basis,2024-03-27,2024-05-13
7403121,SYI,Basis,2024-03-27,2099-12-31
7690137,SYI,Basis,2024-03-27,2099-12-31
7714921,Pro,Basis,2024-03-27,2099-12-31
7959298,SYI,Plus,2024-03-27,2024-05-30
8230304,SYI,Plus,2024-03-27,2024-04-06
8427606,SYI,Basis,2024-03-27,2024-07-05
8459041,SYI,Basis,2024-03-27,2099-12-31
1127148,Pro,Plus,2024-03-28,2024-05-26
1286150,Pro,Plus,2024-03-28,2099-12-31
1407124,SYI,Basis,2024-03-28,2024-08-21
1451582,SYI,Plus,2024-03-28,2024-05-06
1976201,SYI,Basis,2024-03-28,2024-06-26
1991567,SYI,Basis,2024-03-28,2099-12-31
2006647,SYI,Basis,2024-03-28,2024-05-07
2028385,Pro,Basis,2024-03-28,2024-05-31
2471177,SYI,Plus,2024-03-28,2099-12-31
2486274,SYI,Basis,2024-03-28,2099-12-31
2587707,SYI,Basis,2024-03-28,2024-06-20
2741137,SYI,Basis,2024-03-28,2024-04-27
2750104,Pro,Plus,2024-03-28,2024-06-02
2841680,SYI,Basis,2024-03-28,2024-08-05
2887400,SYI,Plus,2024-03-28,2024-06-02
3117814,Pro,Basis,2024-03-28,2024-05-05
3231457,SYI,No bundle,2024-03-28,2024-07-23
3231457,SYI,Basis,2024-03-28,2024-03-28
3679182,SYI,Plus,2024-03-28,2024-05-26
3684427,SYI,Basis,2024-03-28,2024-09-07
3686529,SYI,Basis,2024-03-28,2024-06-21
3731977,SYI,Plus,2024-03-28,2099-12-31
3737139,SYI,Plus,2024-03-28,2024-05-20
3867733,SYI,Basis,2024-03-28,2024-09-11
3935368,SYI,Basis,2024-03-28,2024-05-26
3944165,SYI,Basis,2024-03-28,2099-12-31
4152032,SYI,Basis,2024-03-28,2024-06-13
4168770,Pro,Basis,2024-03-28,2024-08-28
4314750,Pro,Basis,2024-03-28,2099-12-31
4494424,Pro,Basis,2024-03-28,2024-05-05
4613794,SYI,Plus,2024-03-28,2024-04-10
4770017,SYI,Plus,2024-03-28,2024-06-30
4942653,SYI,Basis,2024-03-28,2099-12-31
4974997,Pro,Basis,2024-03-28,2024-05-10
5013909,Pro,Plus,2024-03-28,2024-04-30
5076617,SYI,Basis,2024-03-28,2024-04-14
5155471,SYI,Plus,2024-03-28,2099-12-31
5324285,SYI,Basis,2024-03-28,2024-04-27
5404691,SYI,Plus,2024-03-28,2024-05-01
5496694,Pro,Basis,2024-03-28,2099-12-31
5575792,Pro,Plus,2024-03-28,2099-12-31
5625342,SYI,Plus,2024-03-28,2024-05-02
5655455,Pro,Plus,2024-03-28,2099-12-31
5747806,SYI,Basis,2024-03-28,2024-05-07
5765275,Pro,Basis,2024-03-28,2024-04-26
5867999,SYI,Plus,2024-03-28,2024-04-14
5906749,Pro,Basis,2024-03-28,2099-12-31
5936201,SYI,Basis,2024-03-28,2099-12-31
6006453,Pro,Basis,2024-03-28,2024-08-30
6143964,SYI,Basis,2024-03-28,2099-12-31
6286102,SYI,Plus,2024-03-28,2024-05-15
6287485,SYI,Basis,2024-03-28,2099-12-31
6321179,SYI,Plus,2024-03-28,2024-05-10
6492443,SYI,Basis,2024-03-28,2024-05-06
6638979,SYI,Basis,2024-03-28,2024-04-26
6642321,Pro,No bundle,2024-03-28,2099-12-31
6916333,SYI,Basis,2024-03-28,2024-04-19
6948083,Pro,Basis,2024-03-28,2024-06-11
7019593,SYI,Basis,2024-03-28,2024-05-21
7072007,SYI,Plus,2024-03-28,2099-12-31
7155395,SYI,Plus,2024-03-28,2024-05-17
7275554,Pro,Plus,2024-03-28,2099-12-31
7472456,SYI,Basis,2024-03-28,2024-05-08
7481268,SYI,Plus,2024-03-28,2024-04-03
7558901,SYI,Basis,2024-03-28,2099-12-31
7613969,SYI,Basis,2024-03-28,2099-12-31
7769350,SYI,Basis,2024-03-28,2099-12-31
7769644,Pro,Basis,2024-03-28,2024-08-20
7831059,SYI,Basis,2024-03-28,2099-12-31
7926156,SYI,Basis,2024-03-28,2024-08-23
8682655,SYI,Basis,2024-03-28,2024-05-28
8739256,Pro,Basis,2024-03-28,2024-04-26
8908226,SYI,Plus,2024-03-28,2024-05-06
8989163,SYI,Basis,2024-03-28,2099-12-31
1005257,Pro,Plus,2024-03-29,2024-05-12
1124169,SYI,Basis,2024-03-29,2024-04-29
1173910,SYI,Basis,2024-03-29,2099-12-31
1439692,Pro,Basis,2024-03-29,2024-06-19
1503418,SYI,Basis,2024-03-29,2024-05-20
1528522,SYI,Basis,2024-03-29,2024-04-29
1635037,SYI,Basis,2024-03-29,2024-08-07
1850245,Pro,Basis,2024-03-29,2024-06-01
1896629,SYI,Basis,2024-03-29,2024-04-06
2047683,Pro,Basis,2024-03-29,2099-12-31
2079992,SYI,Plus,2024-03-29,2099-12-31
2238876,SYI,Plus,2024-03-29,2024-08-10
2268581,Pro,Basis,2024-03-29,2024-07-21
2287418,SYI,Plus,2024-03-29,2024-06-28
2432556,SYI,Plus,2024-03-29,2024-12-30
2638821,Pro,Plus,2024-03-29,2024-05-13
2676439,SYI,Basis,2024-03-29,2024-04-02
2854197,Pro,Basis,2024-03-29,2099-12-31
2956505,SYI,Plus,2024-03-29,2024-04-20
2960443,SYI,Basis,2024-03-29,2024-05-22
3030445,SYI,Basis,2024-03-29,2024-08-03
3057077,SYI,Plus,2024-03-29,2099-12-31
3368154,SYI,Basis,2024-03-29,2024-04-09
3399588,Pro,Basis,2024-03-29,2099-12-31
3474918,Pro,Basis,2024-03-29,2099-12-31
3624595,SYI,Basis,2024-03-29,2024-05-13
3711101,SYI,Basis,2024-03-29,2099-12-31
4131935,SYI,Basis,2024-03-29,2024-05-14
4232194,SYI,Basis,2024-03-29,2099-12-31
4258257,SYI,Basis,2024-03-29,2024-03-31
4517531,SYI,Plus,2024-03-29,2099-12-31
4658992,SYI,Plus,2024-03-29,2024-05-12
4772506,SYI,Basis,2024-03-29,2024-07-31
4792463,SYI,Basis,2024-03-29,2024-06-02
5507455,Pro,Plus,2024-03-29,2024-09-27
5682431,SYI,Basis,2024-03-29,2099-12-31
5838639,SYI,No bundle,2024-03-29,2099-12-31
6076291,Pro,Basis,2024-03-29,2024-05-05
6157304,SYI,Plus,2024-03-29,2099-12-31
6163098,SYI,Plus,2024-03-29,2024-04-24
6205760,SYI,Plus,2024-03-29,2099-12-31
6386608,Pro,Basis,2024-03-29,2024-05-30
6395514,SYI,Basis,2024-03-29,2024-04-26
6465923,SYI,Plus,2024-03-29,2024-06-14
6493186,SYI,Basis,2024-03-29,2024-06-04
6522126,SYI,Plus,2024-03-29,2024-05-15
6859157,Pro,Basis,2024-03-29,2024-04-25
7044871,SYI,Basis,2024-03-29,2099-12-31
7213151,SYI,Basis,2024-03-29,2099-12-31
7313016,SYI,Basis,2024-03-29,2024-05-12
7358741,SYI,Basis,2024-03-29,2024-10-30
7788576,SYI,Basis,2024-03-29,2024-06-11
7832529,SYI,Basis,2024-03-29,2024-05-06
7970633,Pro,Plus,2024-03-29,2025-01-12
8039086,SYI,Plus,2024-03-29,2024-04-30
8054940,SYI,Basis,2024-03-29,2024-08-22
8104179,SYI,Plus,2024-03-29,2024-05-09
8126304,Pro,Basis,2024-03-29,2024-07-06
8187262,SYI,Plus,2024-03-29,2099-12-31
8285366,SYI,Basis,2024-03-29,2024-07-26
8361693,SYI,Basis,2024-03-29,2024-04-30
8488600,SYI,Basis,2024-03-29,2024-05-02
8578440,SYI,Basis,2024-03-29,2024-05-05
8618563,SYI,Plus,2024-03-29,2099-12-31
8631951,Pro,Basis,2024-03-29,2024-05-13
8677566,SYI,Basis,2024-03-29,2024-04-22
8751021,Pro,Plus,2024-03-29,2024-04-27
8980064,SYI,Basis,2024-03-29,2024-07-03
8997156,SYI,Basis,2024-03-29,2024-07-27
1037124,SYI,Basis,2024-03-30,2099-12-31
1087143,SYI,Basis,2024-03-30,2099-12-31
1267109,Pro,Basis,2024-03-30,2024-06-08
1302438,SYI,Basis,2024-03-30,2099-12-31
1715325,SYI,Plus,2024-03-30,2099-12-31
2001434,SYI,Basis,2024-03-30,2024-05-10
2150270,SYI,Basis,2024-03-30,2024-06-01
2164126,SYI,Basis,2024-03-30,2099-12-31
2188292,SYI,No bundle,2024-03-30,2024-04-10
2340157,SYI,Plus,2024-03-30,2024-10-17
2340739,SYI,No bundle,2024-03-30,2099-12-31
2553874,Pro,Basis,2024-03-30,2099-12-31
2562504,SYI,Basis,2024-03-30,2024-06-27
2574599,SYI,Plus,2024-03-30,2024-10-12
2577726,Pro,Plus,2024-03-30,2024-05-02
2599940,SYI,Basis,2024-03-30,2024-09-28
2669083,Pro,Basis,2024-03-30,2024-05-23
2721796,SYI,Plus,2024-03-30,2099-12-31
2955072,Pro,Basis,2024-03-30,2024-05-31
2989160,Pro,Plus,2024-03-30,2099-12-31
3022049,SYI,Basis,2024-03-30,2024-06-13
3056041,SYI,Basis,2024-03-30,2099-12-31
3073183,SYI,Basis,2024-03-30,2024-06-16
3128967,Pro,Basis,2024-03-30,2099-12-31
3150888,SYI,Basis,2024-03-30,2024-04-07
3177316,Pro,No bundle,2024-03-30,2024-04-06
3238252,SYI,Plus,2024-03-30,2099-12-31
3309998,Pro,No bundle,2024-03-30,2024-05-31
3507560,SYI,Basis,2024-03-30,2099-12-31
3624908,Pro,Basis,2024-03-30,2024-10-16
3655139,SYI,No bundle,2024-03-30,2024-04-04
3655139,SYI,Basis,2024-03-30,2024-03-30
3690337,SYI,Basis,2024-03-30,2024-05-19
3694139,SYI,Basis,2024-03-30,2024-05-06
3715152,SYI,Basis,2024-03-30,2024-05-16
3971125,SYI,Basis,2024-03-30,2099-12-31
3995370,Pro,Plus,2024-03-30,2024-06-19
4071814,SYI,No bundle,2024-03-30,2099-12-31
4142221,SYI,Plus,2024-03-30,2099-12-31
4163489,SYI,Basis,2024-03-30,2024-06-19
4285768,SYI,Basis,2024-03-30,2024-05-31
4515992,SYI,Basis,2024-03-30,2099-12-31
4616898,SYI,Plus,2024-03-30,2024-12-07
4724931,SYI,Plus,2024-03-30,2024-04-27
4926703,SYI,Plus,2024-03-30,2024-06-24
5127495,SYI,Basis,2024-03-30,2024-04-29
5151169,Pro,Basis,2024-03-30,2099-12-31
5173262,SYI,Plus,2024-03-30,2024-12-20
5267383,SYI,Basis,2024-03-30,2099-12-31
5352736,Pro,Basis,2024-03-30,2024-05-10
5594014,SYI,Plus,2024-03-30,2099-12-31
5661394,SYI,Plus,2024-03-30,2099-12-31
5822767,SYI,Basis,2024-03-30,2025-02-21
5969431,SYI,Basis,2024-03-30,2024-05-04
5977783,SYI,Basis,2024-03-30,2024-07-12
6184597,Pro,Basis,2024-03-30,2024-05-17
6344502,SYI,Plus,2024-03-30,2099-12-31
6429338,SYI,Plus,2024-03-30,2099-12-31
6653324,SYI,Basis,2024-03-30,2099-12-31
6743705,SYI,Plus,2024-03-30,2099-12-31
6892060,SYI,Basis,2024-03-30,2099-12-31
6928755,Pro,Basis,2024-03-30,2024-06-14
6951423,SYI,Basis,2024-03-30,2024-04-17
7010191,SYI,Basis,2024-03-30,2099-12-31
7237195,SYI,Basis,2024-03-30,2024-05-01
7331852,SYI,Basis,2024-03-30,2024-05-12
7403437,SYI,Basis,2024-03-30,2099-12-31
7584572,SYI,Plus,2024-03-30,2099-12-31
7725478,Pro,Basis,2024-03-30,2099-12-31
8067902,SYI,Plus,2024-03-30,2024-06-11
8083972,Pro,Plus,2024-03-30,2024-05-15
8140760,SYI,Basis,2024-03-30,2099-12-31
8210762,SYI,Plus,2024-03-30,2024-11-22
8216929,Pro,Plus,2024-03-30,2099-12-31
8389332,SYI,Basis,2024-03-30,2024-05-14
8403997,Pro,Basis,2024-03-30,2024-06-26
8643392,Pro,Basis,2024-03-30,2024-06-24
8692900,SYI,Plus,2024-03-30,2024-04-12
8786261,Pro,Basis,2024-03-30,2024-06-16
8817008,SYI,Basis,2024-03-30,2024-05-22
8974679,SYI,Plus,2024-03-30,2099-12-31
1180235,SYI,Plus,2024-03-31,2099-12-31
1302595,SYI,Plus,2024-03-31,2024-05-12
1344735,SYI,Basis,2024-03-31,2099-12-31
1371054,SYI,Plus,2024-03-31,2024-05-10
1402510,SYI,Basis,2024-03-31,2024-05-14
1616457,SYI,Basis,2024-03-31,2024-05-29
1655955,SYI,Basis,2024-03-31,2024-07-08
1730150,SYI,Plus,2024-03-31,2099-12-31
1774646,Pro,Basis,2024-03-31,2024-05-17
1793921,Pro,Basis,2024-03-31,2024-05-06
2012851,SYI,Basis,2024-03-31,2024-05-13
2391036,SYI,Basis,2024-03-31,2099-12-31
2502457,SYI,Basis,2024-03-31,2025-03-07
2553606,SYI,Basis,2024-03-31,2024-04-11
2580742,SYI,Plus,2024-03-31,2099-12-31
2596329,SYI,Plus,2024-03-31,2024-05-27
2627189,SYI,Basis,2024-03-31,2099-12-31
2711193,Pro,Plus,2024-03-31,2024-04-18
2759026,SYI,Basis,2024-03-31,2024-07-02
2872597,SYI,Basis,2024-03-31,2024-05-11
3102768,Pro,Basis,2024-03-31,2024-05-03
3375199,SYI,Basis,2024-03-31,2099-12-31
3479976,SYI,Basis,2024-03-31,2024-08-07
3611913,SYI,Basis,2024-03-31,2024-12-07
