seller_id,outreach_readiness_score,bundle_fit_score,recent_paid_usage_percentile,consistency_percentile,category_breadth_percentile,recent_growth_percentile,total_fees_percentile,paid_visibility_percentile,paid_product_breadth_percentile,listing_volume_percentile,is_outreach_ready_group,is_targeted_for_plus_group
64528511,76.88,80.31,95.94,90.21,91.81,62.27,70.44,97.79,50.62,92.53,True,False
59371488,76.88,66.71,94.9,90.21,85.87,59.79,79.87,54.24,50.62,95.26,True,False
17465881,76.86,86.9,95.59,90.21,59.3,32.79,96.9,79.96,86.38,94.36,True,True
44849479,76.83,71.01,85.01,90.21,89.99,71.74,73.39,67.41,50.62,95.0,True,False
87213596,76.81,69.31,79.21,90.21,99.32,29.74,91.82,39.19,70.59,98.15,True,False
85847360,76.75,70.57,86.13,90.21,95.96,72.27,45.36,62.71,70.59,78.42,True,False
62867526,76.73,76.42,97.66,90.21,45.44,59.14,97.32,73.12,70.59,85.56,True,False
70039777,76.73,87.65,68.35,90.21,83.54,70.03,61.85,86.68,86.38,89.9,True,True
10377255,76.71,61.36,90.07,90.21,89.99,66.8,72.55,39.19,50.62,94.27,True,False
92242648,76.69,95.38,80.01,78.22,97.88,12.99,95.68,99.51,95.39,91.24,True,True
47913915,76.69,91.68,69.22,90.21,91.81,28.87,84.64,79.96,95.39,99.69,True,True
69692299,76.62,61.59,88.31,90.21,64.66,61.69,84.27,54.24,70.59,59.95,True,False
32082373,76.62,90.37,94.24,90.21,80.82,29.9,78.15,93.76,86.38,90.96,True,True
47457115,76.6,83.46,74.3,78.22,97.88,59.3,79.32,87.02,70.59,92.79,True,True
39296750,76.6,79.73,87.66,57.84,64.66,95.29,58.75,89.87,95.39,53.92,True,False
83791704,76.58,93.78,99.38,90.21,69.7,33.65,80.16,96.37,86.38,98.59,True,True
48392035,76.57,94.65,79.21,90.21,98.52,4.17,88.23,96.58,99.09,88.28,True,True
88762347,76.52,84.1,84.02,74.74,89.99,34.35,80.62,91.73,95.39,65.18,True,True
32174843,76.51,74.92,75.98,90.21,45.44,62.99,98.07,89.97,86.38,48.4,True,False
91841577,76.5,79.62,94.4,60.59,69.7,69.4,94.32,97.21,70.59,71.07,True,False
16569632,76.45,76.55,88.71,74.74,59.3,66.17,99.19,85.36,70.59,73.71,True,False
96805038,76.45,77.65,93.79,90.21,9.93,70.99,98.39,98.52,95.39,39.04,True,False
84231753,76.44,90.73,94.32,90.21,59.3,29.09,99.32,98.78,86.38,87.04,True,True
18318728,76.43,92.09,92.33,69.71,36.42,85.26,88.49,94.17,86.38,95.73,True,True
20916744,76.43,92.13,99.35,90.21,36.42,62.68,74.51,83.76,95.39,97.24,True,True
65784941,76.43,70.22,97.55,90.21,77.62,84.82,57.73,69.6,50.62,90.44,True,False
97914691,76.42,80.82,86.48,63.23,69.7,63.39,89.32,87.6,86.38,68.49,True,True
42042494,76.42,77.97,61.47,90.21,97.06,66.45,72.73,67.41,70.59,95.91,True,False
70598075,76.38,60.69,67.32,67.49,89.99,92.5,90.34,45.51,50.62,85.94,True,False
30616506,76.35,72.07,69.22,72.19,93.4,61.21,91.48,74.57,70.59,71.07,True,False
96257499,76.34,86.76,89.56,90.21,91.81,23.4,76.67,89.05,86.38,84.84,True,True
75042711,76.33,79.31,96.24,90.21,87.99,35.73,61.41,57.55,86.38,93.98,True,False
61888059,76.28,80.86,82.37,90.21,64.66,29.77,95.29,93.92,95.39,53.26,True,True
67377059,76.27,78.51,69.22,72.19,99.32,59.86,70.68,54.24,86.38,94.9,True,False
49477230,76.24,78.58,97.94,90.21,99.66,30.94,68.1,69.6,70.59,95.56,True,False
37908011,76.23,69.56,95.89,57.84,91.81,99.38,41.88,54.24,70.59,83.85,True,False
57247747,76.22,80.68,89.05,69.71,95.96,72.45,59.58,80.95,70.59,90.51,True,False
19292063,76.08,94.17,98.12,90.21,9.93,62.97,99.87,99.66,95.39,87.45,True,True
42096360,76.03,80.03,57.03,90.21,93.4,24.35,92.11,69.6,99.09,71.41,True,False
98179392,76.01,80.43,80.38,90.21,77.62,65.99,71.28,85.64,70.59,85.08,True,False
22857764,75.98,76.52,97.47,67.49,25.83,71.67,98.05,99.04,95.39,35.13,True,False
44151029,75.97,76.45,79.66,65.44,53.23,75.22,86.89,86.38,95.39,47.57,True,False
22316939,75.95,84.9,81.12,74.74,80.82,70.66,62.01,84.82,86.38,83.5,True,True
81251992,75.94,84.66,73.7,90.21,85.87,70.39,64.87,87.6,70.59,95.79,True,True
42443820,75.93,66.94,92.63,90.21,93.4,70.77,37.99,39.19,70.59,91.03,True,False
32890745,75.92,89.87,83.16,78.22,53.23,61.5,93.02,94.05,86.38,89.18,True,True
54126497,75.86,86.27,82.98,90.21,87.99,26.18,68.72,75.62,99.09,84.1,True,True
86248163,75.86,60.94,97.3,90.21,53.23,64.51,99.3,39.19,50.62,92.99,True,False
90576159,75.86,72.24,86.48,55.26,59.3,90.31,93.2,89.24,70.59,56.9,True,False
88014153,75.85,62.77,80.78,65.44,69.7,85.85,82.76,78.68,70.59,39.04,True,False
37154429,75.85,65.27,53.36,90.21,94.74,79.19,67.03,45.51,70.59,79.73,True,False
59474015,75.84,77.75,70.05,90.21,64.66,64.45,79.3,88.58,86.38,58.28,True,False
49343067,75.83,72.84,81.95,40.82,64.66,87.84,93.31,80.47,86.38,51.67,True,False
40499063,75.83,67.76,94.78,90.21,95.96,68.39,35.04,39.19,70.59,93.52,True,False
55196895,75.82,85.65,97.62,90.21,98.52,33.7,64.32,94.39,70.59,91.98,True,True
17252374,75.82,65.4,87.96,65.44,64.66,93.83,72.45,66.07,70.59,59.56,True,False
94992986,75.82,93.11,93.32,78.22,77.62,28.98,90.39,98.54,86.38,94.4,True,True
38285378,75.81,82.21,81.39,78.22,93.4,63.66,67.63,91.08,70.59,84.97,True,True
45665387,75.81,90.19,94.09,78.22,95.96,20.29,70.89,83.76,95.39,91.41,True,True
15653422,75.78,76.58,72.99,52.55,59.3,92.5,81.95,85.94,95.39,48.4,True,False
61696043,75.76,75.8,93.88,44.05,59.3,96.02,90.76,74.57,70.59,82.24,True,False
83673399,75.72,75.08,66.05,65.44,85.87,62.12,88.44,86.38,86.38,52.49,True,False
98054196,75.68,94.45,99.06,90.21,59.3,10.18,99.95,99.95,95.39,88.02,True,True
80891104,75.67,83.33,91.0,74.74,25.83,67.06,96.3,95.13,99.09,55.78,True,True
48260871,75.59,81.22,70.86,90.21,77.62,33.57,94.92,92.88,86.38,64.39,True,True
41503569,75.58,75.32,80.78,78.22,94.74,60.42,88.72,93.29,50.62,82.03,True,False
85338355,75.58,70.0,90.91,72.19,64.66,68.33,86.8,57.55,70.59,81.88,True,False
40283219,75.57,80.27,78.18,78.22,91.81,30.26,79.56,76.5,95.39,68.93,True,False
63054453,75.54,83.41,93.05,90.21,97.88,34.64,51.12,76.5,86.38,87.34,True,True
66510259,75.51,95.0,92.33,90.21,69.7,15.0,90.42,90.43,95.39,99.17,True,True
71619303,75.44,61.68,76.86,74.74,97.88,84.56,67.97,39.19,50.62,95.21,True,False
67544555,75.42,97.12,94.7,90.21,53.23,15.7,99.58,99.53,99.09,92.75,True,True
90690060,75.4,71.87,72.99,60.59,87.99,79.19,56.22,62.71,95.39,57.51,True,False
35542127,75.39,76.57,95.47,90.21,83.54,78.41,54.09,82.54,50.62,96.54,True,False
26555681,75.38,76.88,71.67,69.71,87.99,97.77,54.57,73.12,70.59,86.91,True,False
41979048,75.36,55.32,93.95,90.21,85.87,60.89,70.65,29.64,50.62,85.69,True,False
69539442,75.35,55.71,91.84,57.84,98.52,78.31,75.0,29.64,50.62,86.88,True,False
88988259,75.32,74.03,81.69,90.21,36.42,58.88,98.36,84.82,86.38,50.89,True,False
76908203,75.31,71.55,84.78,34.18,83.54,99.47,63.52,62.71,86.38,65.55,True,False
23354655,75.3,74.56,92.88,90.21,73.97,72.21,71.88,86.68,50.62,86.37,True,False
19742547,75.29,82.05,98.32,90.21,95.96,29.01,67.66,78.14,70.59,97.42,True,True
94248780,75.28,70.06,74.79,67.49,69.7,80.96,72.37,74.57,86.38,49.23,True,False
88202048,75.28,83.28,87.32,90.21,87.99,35.49,80.05,93.09,70.59,86.17,True,True
40061164,75.25,86.57,93.79,90.21,25.83,69.74,85.57,91.46,86.38,81.88,True,True
89303959,75.25,79.0,98.57,90.21,36.42,31.2,99.71,99.64,95.39,41.97,True,False
37444659,75.25,58.45,84.34,90.21,80.82,70.9,74.58,29.64,50.62,95.09,True,False
81641600,75.24,70.88,57.03,90.21,95.96,86.94,50.73,62.71,70.59,79.34,True,False
62402428,75.24,82.42,93.95,90.21,45.44,27.86,98.57,80.47,95.39,71.41,True,True
31092916,75.2,75.26,82.37,34.18,89.99,98.14,51.15,60.46,95.39,69.93,True,False
71449109,75.18,80.95,79.21,90.21,77.62,29.13,88.52,89.24,86.38,67.24,True,True
50934388,75.15,77.19,72.37,90.21,80.82,26.51,94.64,84.82,86.38,60.38,True,False
72617762,75.09,57.36,95.94,78.22,99.66,100.0,26.12,29.64,50.62,91.82,True,False
54097389,75.04,93.29,78.18,78.22,94.74,3.57,96.43,90.83,99.09,89.95,True,True
49366059,75.03,85.32,98.59,90.21,69.7,64.69,56.43,88.72,70.59,96.65,True,True
24591265,75.02,74.38,77.37,65.44,53.23,87.92,79.77,66.07,86.38,70.69,True,False
21954866,74.95,77.32,78.68,63.23,93.4,65.1,78.7,91.98,70.59,69.39,True,False
90890442,74.92,82.58,91.11,90.21,94.74,22.84,80.03,83.76,70.59,93.39,True,True
85307258,74.87,73.86,90.16,57.84,69.7,92.89,68.02,83.76,70.59,67.24,True,False
55731129,74.84,74.21,78.18,69.71,83.54,91.88,75.1,89.05,50.62,82.94,True,False
95642584,74.84,72.73,72.37,65.44,64.66,70.03,90.13,79.31,86.38,52.49,True,False
65352615,74.81,65.43,77.37,67.49,85.87,69.28,62.45,45.51,86.38,64.39,True,False
79371974,74.79,72.24,71.67,72.19,80.82,59.57,78.1,67.41,86.38,62.93,True,False
55915522,74.77,76.35,72.99,74.74,95.96,47.15,62.4,69.6,95.39,64.05,True,False
42465507,74.75,74.64,97.85,47.11,98.52,59.74,74.71,64.52,70.59,88.83,True,False
48756262,74.75,76.26,71.67,63.23,91.81,70.66,64.77,78.68,86.38,63.71,True,False
59750197,74.75,79.77,84.34,55.26,36.42,78.7,94.69,97.28,99.09,42.93,True,False
61977684,74.73,80.44,83.53,74.74,69.7,71.04,78.78,91.73,70.59,79.01,True,False
11764774,74.73,79.91,95.81,90.21,73.97,61.93,55.86,77.36,70.59,91.78,True,False
85858070,74.65,80.46,86.48,60.59,36.42,84.53,93.52,92.72,86.38,62.29,True,False
91100189,74.64,67.85,80.01,90.21,36.42,69.0,85.85,69.6,86.38,47.57,True,False
77051286,74.62,73.09,69.22,65.44,77.62,71.04,78.02,69.6,86.38,63.31,True,False
69040487,74.61,77.14,66.05,60.59,59.3,69.49,96.85,81.48,95.39,54.53,True,False
20736319,74.6,89.41,78.18,74.74,64.66,64.19,79.45,94.6,86.38,87.25,True,True
82136742,74.59,81.42,83.53,90.21,87.99,20.36,94.87,87.6,70.59,86.08,True,True
36749458,74.58,72.67,75.39,90.21,89.99,96.08,45.18,69.6,50.62,97.79,True,False
17415927,74.57,72.5,84.34,90.21,95.96,70.9,55.36,84.41,50.62,82.47,True,False
59285565,74.54,76.11,85.56,74.74,87.99,63.02,65.34,91.33,70.59,66.41,True,False
46929426,74.54,78.68,96.45,90.21,45.44,29.51,99.24,99.58,86.38,50.09,True,False
64424857,74.52,86.48,87.15,90.21,25.83,60.44,84.38,98.05,99.09,62.29,True,True
41241985,74.51,67.73,78.68,90.21,64.66,70.34,72.6,67.41,70.59,65.18,True,False
87061199,74.51,51.94,83.16,78.22,89.99,75.22,69.87,29.64,50.62,75.56,True,False
11669349,74.48,70.0,72.99,69.71,89.99,83.07,60.52,50.29,70.59,89.13,True,False
62287420,74.45,77.73,76.86,52.55,64.66,92.5,73.75,85.94,86.38,60.86,True,False
26675013,74.42,69.78,91.93,47.11,94.74,97.99,44.19,60.46,70.59,78.29,True,False
67188605,74.42,59.54,66.05,72.19,94.74,84.73,78.2,45.51,50.62,82.47,True,False
35653893,74.4,78.96,86.78,90.21,64.66,65.73,68.41,78.14,70.59,88.15,True,False
82189204,74.39,80.34,80.38,74.74,93.4,47.15,80.1,83.76,70.59,86.68,True,False
72540777,74.38,75.55,87.45,90.21,25.83,58.67,97.73,93.57,86.38,46.69,True,False
61644457,74.37,71.48,63.35,65.44,69.7,81.2,95.96,85.14,70.59,58.71,True,False
59249230,74.32,68.83,68.35,47.11,77.62,96.98,69.48,78.14,86.38,41.97,True,False
30189732,74.31,68.38,93.26,90.21,9.93,61.21,95.86,98.12,95.39,11.63,True,False
44351589,74.3,80.16,70.86,49.82,69.7,78.84,81.17,85.14,95.39,59.95,True,False
68246021,74.29,90.47,84.02,90.21,83.54,21.3,80.31,93.68,86.38,91.34,True,True
87608753,74.27,86.97,86.63,90.21,98.52,27.41,56.48,79.96,86.38,94.58,True,True
33107402,74.24,68.16,75.39,72.19,53.23,66.09,92.16,73.12,86.38,44.96,True,False
87263342,74.22,62.8,63.35,90.21,53.23,65.87,86.28,76.5,86.38,25.51,True,False
71679186,74.21,74.13,75.39,63.23,80.82,96.08,79.09,80.95,50.62,90.82,True,False
76232064,74.17,85.36,80.78,78.22,36.42,81.41,81.82,86.68,86.38,83.01,True,True
69453256,74.14,91.55,78.68,67.49,99.32,7.96,92.29,89.24,99.09,86.32,True,True
14840130,74.13,91.38,79.21,90.21,53.23,29.13,97.63,87.02,95.39,91.74,True,True
37800905,74.07,78.2,92.88,30.49,36.42,94.48,94.77,94.26,95.39,44.96,True,False
43134022,74.0,59.69,61.47,47.11,69.7,89.54,89.77,57.55,86.38,35.13,True,False
63186898,73.97,89.74,96.58,78.22,80.82,25.89,75.94,89.77,86.38,93.09,True,True
65637224,73.93,73.76,82.68,90.21,97.06,35.62,51.61,54.24,86.38,80.65,True,False
97925941,73.9,54.91,77.77,90.21,25.83,84.95,94.06,64.52,70.59,29.64,True,False
19060541,73.9,76.82,95.99,40.82,97.06,88.02,70.86,94.6,50.62,85.23,True,False
10559233,73.89,75.47,68.35,90.21,97.06,25.1,92.03,76.5,70.59,79.34,True,False
53564945,73.87,79.61,70.05,57.84,85.87,79.74,63.36,83.76,86.38,68.68,True,False
91925881,73.86,57.11,72.37,90.21,83.54,75.22,51.25,39.19,70.59,61.55,True,False
89838741,73.86,80.69,76.86,90.21,64.66,28.11,96.93,79.96,86.38,75.72,True,False
67343137,73.84,81.37,91.63,90.21,25.83,65.68,99.11,92.88,70.59,80.65,True,True
64062936,73.82,73.57,81.69,67.49,94.74,88.31,60.05,83.76,50.62,86.32,True,False
72460795,73.8,50.68,86.13,55.26,85.87,81.67,83.26,29.64,50.62,71.77,True,False
30344163,73.77,72.29,89.26,44.05,64.66,98.18,75.86,84.41,70.59,61.88,True,False
26259110,73.77,55.15,91.78,90.21,95.96,63.07,50.94,29.64,50.62,85.18,True,False
63089276,73.73,94.63,97.68,90.21,9.93,58.46,99.74,99.56,86.38,97.94,True,True
89568319,73.72,71.03,71.67,74.74,95.96,94.65,54.66,81.48,50.62,80.99,True,False
15871639,73.71,85.27,82.16,90.21,69.7,16.02,97.79,92.88,86.38,76.55,True,True
83459861,73.7,79.42,92.25,90.21,25.83,78.1,85.23,96.28,70.59,71.41,True,False
23716989,73.7,76.67,95.16,90.21,25.83,34.56,97.34,94.19,99.09,36.72,True,False
41429877,73.69,54.66,96.95,90.21,45.44,59.51,99.43,39.19,50.62,74.17,True,False
93458509,73.69,75.64,93.7,90.21,64.66,26.48,96.48,99.43,70.59,56.9,True,False
99546782,73.68,75.88,57.03,72.19,93.4,75.22,48.83,64.52,95.39,67.72,True,False
54550862,73.67,76.63,87.96,90.21,93.4,20.16,79.71,77.36,70.59,81.95,True,False
64623205,73.65,86.97,80.78,90.21,97.88,13.96,72.71,86.15,86.38,88.37,True,True
34118175,73.64,81.01,82.37,72.19,77.62,96.85,42.21,78.68,70.59,93.75,True,True
77085144,73.61,41.92,87.77,90.21,98.52,81.56,51.89,11.91,31.72,82.14,True,False
91555769,73.6,68.55,80.01,90.21,25.83,65.47,93.67,82.54,86.38,36.72,True,False
53000314,73.6,74.5,95.81,90.21,94.74,22.97,67.27,60.46,70.59,92.45,True,False
97485938,73.57,73.94,97.71,52.55,98.52,72.55,49.49,57.55,70.59,93.68,True,False
39317689,73.57,83.83,97.58,90.21,59.3,25.39,98.33,99.14,70.59,81.77,True,True
79561545,73.56,72.53,92.73,55.26,94.74,70.31,57.71,64.52,70.59,82.47,True,False
53252857,73.55,68.1,72.37,37.67,64.66,92.08,79.11,75.62,95.39,33.29,True,False
33406107,73.5,64.59,59.41,78.22,73.97,88.48,90.31,64.52,50.62,78.62,True,False
13494215,73.49,74.99,75.39,90.21,53.23,87.98,63.57,60.46,70.59,93.93,True,False
76829281,73.42,63.85,80.78,72.19,91.81,47.15,77.99,39.19,70.59,81.77,True,False
72400543,73.41,83.09,78.18,78.22,89.99,28.7,78.98,80.47,86.38,82.41,True,True
80827860,73.39,82.76,97.62,78.22,9.93,85.08,98.88,99.82,70.59,77.89,True,True
14350690,73.27,86.18,82.98,90.21,77.62,13.49,88.96,93.45,86.38,78.71,True,True
42628564,73.27,69.48,85.01,57.84,73.97,87.94,64.27,79.96,70.59,57.89,True,False
75520778,73.22,75.89,85.33,65.44,83.54,85.43,49.01,83.39,70.59,73.71,True,False
75347530,73.22,79.65,81.95,72.19,85.87,28.44,84.48,93.01,86.38,59.56,True,False
78139291,73.22,73.13,84.34,90.21,25.83,47.15,96.38,88.88,95.39,35.13,True,False
25815420,73.18,75.39,84.78,90.21,77.62,23.46,92.45,80.47,70.59,75.13,True,False
90501970,73.17,76.06,81.95,69.71,53.23,72.41,75.34,90.13,86.38,51.67,True,False
54228962,73.15,65.8,68.35,63.23,83.54,92.99,60.21,64.52,70.59,62.29,True,False
60731686,73.13,80.7,99.97,90.21,9.93,70.86,97.24,71.65,70.59,99.87,True,False
37917459,73.09,93.67,91.24,78.22,53.23,27.41,89.38,96.95,99.09,84.97,True,True
72231439,73.09,67.31,82.37,60.59,89.99,86.04,68.93,87.99,50.62,63.31,True,False
74211751,73.07,73.26,67.32,90.21,59.3,29.64,92.86,87.4,99.09,33.29,True,False
96292363,73.04,65.03,79.21,63.23,73.97,87.89,63.39,60.46,70.59,64.05,True,False
54161981,73.04,70.91,77.37,90.21,45.44,63.72,75.13,60.46,86.38,65.9,True,False
88554062,73.02,81.63,88.31,52.55,69.7,64.01,68.15,87.2,95.39,62.29,True,True
84808235,73.01,81.03,72.37,90.21,91.81,15.03,82.29,88.72,86.38,67.98,True,True
89262533,72.97,66.19,94.45,90.21,95.96,64.71,41.88,50.29,50.62,97.66,True,False
57687796,72.97,62.63,79.21,57.84,69.7,88.8,91.64,80.95,50.62,56.32,True,False
86797080,72.96,64.39,57.03,63.23,64.66,75.22,91.25,57.55,86.38,49.23,True,False
37717679,72.95,65.13,66.05,67.49,80.82,91.98,60.76,57.55,70.59,67.24,True,False
49326249,72.93,65.82,77.37,78.22,83.54,80.77,67.08,60.46,50.62,86.37,True,False
50598682,72.91,81.78,98.91,90.21,95.96,34.11,47.66,76.5,70.59,98.26,True,True
76922467,72.9,80.56,77.37,90.21,64.66,22.04,96.74,91.6,86.38,63.71,True,False
18170695,72.9,65.47,70.86,60.59,83.54,91.32,44.71,57.55,86.38,52.49,True,False
84804890,72.88,63.95,82.98,90.21,36.42,60.47,96.59,79.31,70.59,41.97,True,False
81303905,72.87,74.72,70.05,52.55,53.23,93.88,72.11,78.68,95.39,50.09,True,False
56158920,72.86,77.61,91.24,90.21,97.06,29.19,58.87,69.6,70.59,92.66,True,False
27236491,72.83,81.56,90.69,90.21,73.97,35.78,59.97,64.52,86.38,93.78,True,True
91725377,72.83,64.28,71.67,37.67,87.99,97.77,71.3,50.29,70.59,71.98,True,False
96558828,72.81,52.0,89.82,69.71,69.7,97.66,59.32,39.19,50.62,66.17,True,False
28762426,72.81,77.47,82.98,90.21,53.23,62.17,77.66,91.6,70.59,70.23,True,False
46240313,72.8,62.7,83.74,52.55,94.74,84.77,50.44,57.55,70.59,59.95,True,False
50303933,72.8,86.42,61.47,90.21,77.62,15.95,96.17,92.28,95.39,71.6,True,True
43497839,72.8,80.3,85.01,78.22,36.42,60.16,90.6,92.63,86.38,61.88,True,False
83176998,72.79,69.9,61.47,90.21,89.99,33.8,90.68,57.55,70.59,81.55,True,False
33823191,72.77,81.34,99.69,90.21,87.99,35.83,52.32,74.57,70.59,98.85,True,True
98928725,72.74,78.71,89.82,90.21,53.23,58.85,73.72,86.68,70.59,78.87,True,False
95308077,72.73,83.21,75.39,90.21,97.88,15.31,71.22,81.99,86.38,81.26,True,True
20394415,72.72,83.15,63.35,90.21,94.74,11.64,90.03,67.41,86.38,95.65,True,True
50173206,72.72,87.83,70.05,90.21,73.97,14.69,92.01,74.57,95.39,93.52,True,True
66822549,72.72,74.8,63.35,90.21,83.54,85.74,42.89,54.24,70.59,99.58,True,False
88771723,72.71,90.19,98.75,90.21,25.83,35.23,99.84,86.88,86.38,97.32,True,True
17864124,72.7,69.34,82.68,90.21,80.82,21.69,90.23,54.24,70.59,83.19,True,False
97390780,72.7,80.32,91.54,90.21,9.93,93.05,65.1,62.71,86.38,91.88,True,False
83452378,72.7,73.92,97.37,74.74,36.42,77.94,99.09,76.5,50.62,94.64,True,False
80079561,72.65,79.95,83.16,90.21,45.44,59.3,87.19,90.83,70.59,78.42,True,False
13262997,72.62,79.83,63.35,90.21,91.81,68.88,35.08,62.71,86.38,90.4,True,False
82908841,72.6,72.96,74.79,60.59,53.23,93.42,67.19,71.65,86.38,60.86,True,False
90601381,72.59,53.55,77.77,90.21,69.7,79.08,87.08,90.96,31.72,37.96,True,False
70212095,72.59,69.96,74.3,55.26,64.66,98.33,72.4,73.12,70.59,66.17,True,False
96907542,72.59,74.9,94.15,65.44,80.82,79.48,65.0,92.19,50.62,81.88,True,False
79091960,72.57,88.78,96.61,55.26,95.96,35.42,65.81,87.02,86.38,92.94,True,True
67475765,72.53,73.98,78.68,63.23,36.42,78.39,92.08,54.24,86.38,81.32,True,False
69053983,72.5,81.25,75.98,90.21,85.87,35.27,77.11,87.4,70.59,85.77,True,True
86466899,72.49,77.64,95.72,90.21,59.3,23.36,95.78,69.6,70.59,92.75,True,False
63218207,72.48,64.26,57.03,72.19,87.99,75.22,71.85,45.51,70.59,76.68,True,False
19753193,72.48,73.56,93.48,69.71,45.44,81.12,94.48,93.37,50.62,76.68,True,False
14177386,72.46,75.02,82.98,90.21,53.23,25.98,95.99,89.44,86.38,49.23,True,False
33530130,72.44,68.31,61.47,90.21,69.7,60.65,82.03,66.07,70.59,68.28,True,False
58631227,72.44,81.32,82.98,78.22,89.99,35.65,61.43,75.62,86.38,81.95,True,True
39811290,72.44,71.82,75.39,90.21,25.83,60.38,87.45,90.43,95.39,29.64,True,False
96517550,72.43,76.69,87.32,26.82,64.66,99.66,69.74,79.31,86.38,64.39,True,False
61774250,72.41,74.45,68.35,72.19,69.7,89.54,64.11,74.57,70.59,78.19,True,False
61204502,72.41,84.62,88.71,55.26,59.3,70.62,74.19,81.48,86.38,85.99,True,True
94183423,72.39,57.25,63.35,65.44,73.97,78.59,82.4,50.29,70.59,50.89,True,False
18349772,72.38,87.0,85.76,90.21,98.52,26.55,46.86,85.94,86.38,88.67,True,True
35855006,72.37,78.69,96.45,90.21,36.42,16.33,99.45,99.74,95.39,40.94,True,False
41412969,72.37,84.51,97.3,90.21,53.23,28.49,94.4,89.24,70.59,93.68,True,True
60749306,72.37,95.25,75.98,90.21,59.3,21.65,91.69,93.37,95.39,96.98,True,True
87323108,72.35,73.33,95.03,90.21,53.23,58.78,66.3,57.55,70.59,91.85,True,False
74773422,72.35,78.12,72.99,90.21,45.44,78.14,60.96,79.31,86.38,68.68,True,False
40825477,72.34,65.36,59.41,57.84,53.23,88.48,88.7,60.46,86.38,49.23,True,False
97531193,72.31,79.62,92.5,90.21,97.06,13.93,69.58,73.12,70.59,95.16,True,False
44605101,72.3,90.36,89.05,78.22,99.32,13.72,67.11,91.08,86.38,93.61,True,True
25105406,72.29,81.29,84.34,67.49,83.54,33.44,78.57,91.33,86.38,66.17,True,True
78818472,72.27,73.24,69.22,74.74,95.96,80.96,42.17,62.71,70.59,86.42,True,False
92975377,72.26,68.21,69.22,72.19,97.88,66.89,56.78,66.07,70.59,67.98,True,False
77175515,72.23,79.7,94.49,37.67,64.66,95.81,54.39,77.36,86.38,75.38,True,False
72898415,72.23,75.46,94.01,63.23,64.66,90.57,50.33,77.36,70.59,78.42,True,False
43588176,72.23,81.95,97.79,60.59,36.42,69.58,98.41,98.07,70.59,77.2,True,True
19739859,72.2,49.01,73.7,69.71,73.97,85.74,79.48,45.51,50.62,50.89,True,False
75624454,72.2,84.75,91.93,90.21,36.42,28.59,99.69,97.94,86.38,69.93,True,True
40306746,72.2,75.84,89.82,90.21,45.44,59.3,53.02,54.24,95.39,77.89,True,False
31589557,72.19,81.81,90.78,90.21,64.66,15.65,76.46,62.71,95.39,87.32,True,True
46134036,72.19,57.47,88.14,90.21,93.4,62.55,48.19,29.64,50.62,92.15,True,False
66911496,72.15,58.09,93.62,90.21,94.74,35.86,67.84,29.64,50.62,94.01,True,False
82766677,72.15,57.89,70.05,67.49,64.66,79.74,80.36,71.65,70.59,31.43,True,False
55460348,72.14,78.2,96.84,90.21,9.93,67.03,98.26,99.28,70.59,64.73,True,False
26292292,72.14,87.33,92.16,72.19,80.82,23.31,93.78,98.44,70.59,92.97,True,True
79113036,72.14,85.5,81.39,90.21,64.66,18.29,91.88,93.15,86.38,76.98,True,True
72201222,72.11,67.0,75.98,60.59,69.7,96.29,59.53,76.5,70.59,53.92,True,False
83092377,72.11,81.4,87.77,90.21,25.83,35.53,97.92,97.92,95.39,50.89,True,True
25683826,72.11,71.25,74.79,90.21,73.97,28.87,94.22,75.62,70.59,67.53,True,False
49219976,72.1,82.06,91.78,90.21,45.44,25.47,93.33,97.5,86.38,62.29,True,True
64809027,72.06,77.45,67.32,49.82,89.99,85.43,53.44,64.52,86.38,81.45,True,False
32587402,72.06,68.34,64.74,65.44,83.54,75.22,57.01,54.24,86.38,64.39,True,False
63633288,72.04,81.68,81.12,90.21,73.97,20.99,95.34,96.03,70.59,78.42,True,True
69542397,72.01,80.95,91.0,90.21,64.66,30.57,85.05,94.8,70.59,77.47,True,True
82849835,71.99,71.22,78.18,63.23,36.42,71.48,96.28,83.39,86.38,43.88,True,False
99214845,71.99,79.37,90.31,90.21,87.99,33.46,59.35,82.54,70.59,84.97,True,False
53776936,71.98,61.68,89.56,90.21,25.83,58.57,97.11,79.31,70.59,35.13,True,False
50964700,71.91,80.53,90.36,90.21,25.83,30.89,98.8,96.95,95.39,49.23,True,False
72969668,71.88,66.3,89.38,90.21,53.23,59.71,88.15,97.4,50.62,50.89,True,False
60716931,71.88,64.92,70.05,37.67,59.3,97.3,80.57,71.65,86.38,36.72,True,False
24242165,71.88,73.38,95.44,57.84,80.82,88.33,38.26,60.46,70.59,89.09,True,False
